"store","websites","attribute_set","type","category_ids","sku","has_options","name","meta_title","meta_description","image","small_image","thumbnail","url_key","url_path","custom_design","page_layout","options_container","image_label","small_image_label","thumbnail_label","country_of_manufacture","msrp_enabled","msrp_display_actual_price_type","gift_message_available","banner","photo_side_one","photo_side_two","price","special_price","weight","msrp","status","is_recurring","visibility","tax_class_id","mgs_brand","mgs_lookbook","sabor","volume_comprimento","volume_altura","volume_largura","description","short_description","meta_keyword","custom_layout_update","aht_deal_qty","desc_second","nutritional_info","special_from_date","special_to_date","news_from_date","news_to_date","custom_design_from","custom_design_to","qty","min_qty","use_config_min_qty","is_qty_decimal","backorders","use_config_backorders","min_sale_qty","use_config_min_sale_qty","max_sale_qty","use_config_max_sale_qty","is_in_stock","low_stock_date","notify_stock_qty","use_config_notify_stock_qty","manage_stock","use_config_manage_stock","stock_status_changed_auto","use_config_qty_increments","qty_increments","use_config_enable_qty_inc","enable_qty_increments","is_decimal_divided","stock_status_changed_automatically","use_config_enable_qty_increments","product_name","store_id","product_type_id","product_status_changed","product_changed_websites","website","_media_image","_media_lable","_media_position","_media_is_disabled","fit_size","posting_days","frete_gratis","postmethods","recurring_profile"
"admin","base","Default","simple","20","344240638","0","Pré-Treino Neuro Hardcore EVO","NEUROHARDCORE EVO","O Neuro Hard Core proporciona um aumento de força e massa muscular quando associado a um programa de treinamento intenso de musculação.","/6/_/6.png","/6/_/6.png","/6/_/6.png","neurohardcore-evo","neurohardcore-evo.html","","Sem atualizações de leiaute","Bloco depois da Coluna de Informação","","",""," ","Utilizar configuração","Utilizar configuração","Não","/p/r/produtobannersprancheta-18.png","/s/t/strong-and-beautiful-athletic-woman-training-in-p2f4653.jpg","/s/t/strong-ripped-man-training-in-modern-gym-efhcn3m.jpg","129.9000","","0.3000","129.9000","Habilitado","Não","Catálogo, Busca","Nenhum","","","","0","0","0","<h5>NEUROHARDCORE EVO</h5>
<P>O Neuro Hard Core proporciona um aumento de força e massa muscular quando associado a um programa de treinamento intenso de musculação.</P><br>

<h5>NÃO CONTÉM</h5>
<p>Substâncias proibidas, como esteróides e estimulantes; adoçantes; açúcar; glúten; lactose; conservantes;</p>","O Neuro Hard Core proporciona um aumento de força e massa muscular quando associado a um programa de treinamento intenso de musculação.","Pré-Treino Neuro Hardcore EVO","","","<h5>COMPOSIÇÃO</h5>
<p>O NEURO HARD CORE, possui em sua composição a mistura de várias substâncias precursoras NO2 (óxido Nítrico), como a arginina, taurina, fosfatos, entre outras.</p>

<p>Além das proteínas e aminoácidos concentrados presentes em outros suplementos bastante conhecidos, como Whey Protein, BCAA, creatina, e a substância estimulante mais conhecida de todas, a cafeína, também presente nos principais termogênicos. Cada marca de suplemento varia a sua composição.</p>

<p>Os suplementos mais comuns, entre os mais comercializados, são os que possuem a mistura de creatina, que é um composto proteico, e a cafeína, um estimulante do sistema nervoso central.</p>","<h4>Tabela Nutricional</h4>
<p>Pote com 300g = Porção 15g (3 dosadores) <p>
<div class=""table-responsive"">
  <table class=""table"">
    <thead>
      <tr>
        <th colspan=""2"">Qtdade por porção <br></th>
        <th>%VD (*)</th>
      </tr>
    </thead>
    <tbody>
      <tr>
        <td>VALOR ENERGÉTICO</td>
        <td>0 Kcal</td>
        <td>0</td>
      </tr>
      <tr>
        <td>CARBOIDRATOS</td>
        <td>0,4 g</td>
        <td>1</td>
      </tr>
      <tr>
        <td>PROTEINAS</td>
        <td>0,9 g</td>
        <td>17</td>
      </tr>
      <tr>
        <td>GORDURAS TOTAIS</td>
        <td>0 g</td>
        <td>0</td>
      </tr>
      <tr>
        <td>GORDURAS SATURADAS</td>
        <td>0 g</td>
        <td>0</td>
      </tr>
       <tr>
        <td>GORDURAS TRANS</td>
        <td>0 g</td>
        <td>**</td>
      </tr> <tr>
        <td>FIBRA ALIMENTAR</td>
        <td>0 g</td>
        <td>0</td>
      </tr> <tr>
        <td>SOLDIO</td>
        <td>0 g</td>
        <td>0</td>
      </tr> <tr>
        <td>TAURINA</td>
        <td>500 mg</td>
        <td>**</td>
      </tr> <tr>
        <td>INASITAL</td>
        <td>25 mg</td>
        <td>0</td>
      </tr> <tr>
        <td>CAFEINA</td>
        <td>420 mg</td>
        <td>0</td>
      </tr>
    </tbody>
  </table>
<h4>Como Utilizar</h4>
<p>Misture uma colher-medida em um copo de água fria de 30 - 45 ml antes do treino.</p>
<p><em>ADVERTÊNCIA: ESTE PRODUTO NÃO É UM MEDICAMENTO. NÃO EXCEDER A RECOMENDAÇÃO DIÁRIA DE CONSUMO INDICADA NA EMBALAGEM MANTENHA FORA DO ALCANCE DE CRIANÇAS. ESTE PRODUTO NÃO DEVE SER CONSUMiDO POR GESTANTES, LACTANTES E CRIANÇAS.</em></p>
","","","","","","","156.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","1","0","1","0.0000","1","0","0","0","1","Pré-Treino Neuro Hardcore EVO","0","simple","","","","","","","","","","Não","",""
"admin","","","","","344240638","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/n/e/neurohardcore_evo_300g_verso.png","","2","0","","","","",""
"admin","base","Default","simple","12","344240701","0","Shred Ripped 90 Cap EVO","SHRED RIPPED EVO","Nosso emagrecedor termogênico é um produto de gerenciamento de peso em cápsulas líquidas com tecnologia inovadora que garante a liberação gradativa dos ingredientes ativos.","/s/h/shred_1_.jpg","/s/h/shred_1_.jpg","/s/h/shred_1_.jpg","shred-ripped-evo","shred-ripped-evo.html","","Sem atualizações de leiaute","Bloco depois da Coluna de Informação","","",""," ","Utilizar configuração","Utilizar configuração","Não","/p/r/produtobannersprancheta-19.png","/u/n/unrecognizable-fit-man-in-gym-doing-push-ups-on-p27z4ux.jpg","/w/o/woman-exercising-with-elastic-band-outdoors-in-fne5mcx.jpg","129.9000","","0.0450","129.9000","Habilitado","Não","Catálogo, Busca","Nenhum","","","","0","0","0","<h5>SHRED RIPPED EVO</h5>
<P>Nosso emagrecedor termogênico é um produto de gerenciamento de peso em cápsulas líquidas com tecnologia inovadora que garante a liberação gradativa dos ingredientes ativos.</P><br>


<h5>NÃO CONTÉM</h5>
<p>Substâncias proibidas, como esteroides e estimulantes; Adoçantes; Corantes; Açúcar; Glúten; Lactose; Conservantes.</p>","Nosso emagrecedor termogênico é um produto de gerenciamento de peso em cápsulas líquidas com tecnologia inovadora que garante a liberação gradativa dos ingredientes ativos.

<h5>Quantidade: 90 cápsulas </h5>","Shred Ripped 90 Cap. Liq. EVO","","","<h5>COMPOSIÇÃO</h5>
<ul>
  <li style=""list-style-type: square;"">Os pellets de cafeína promovem o aumento da temperatura do corpo acelerando o metabolismo. </li>
  <li style=""list-style-type: square;"">Os microgrânulos de liberação gradual intensiﬁcam a queima de gordura. </li>
  <li style=""list-style-type: square;"">O Óleo de cártamo aumenta a oxidação das gorduras, reduzindo o peso corporal e a circunferência abdominal. </li>
  <li style=""list-style-type: square;"">140mg de cafeína </li>
</ul>
<br>
<h5>POR QUE COMPRAR?</h5>
<ul>
  <li style=""list-style-type: square;"">Reduz a gordura abdominal localizada; </li>
  <li style=""list-style-type: square;"">Acelera o metabolismo potencializando a queima de gordura;</li>
  <li style=""list-style-type: square;"">Aumento da taxa da lipólise, ou seja, quebra da gordura corporal;</li>
  <li style=""list-style-type: square;"">Produto com tecnologia importada dual phase time release technology mantendo a queima de gordura por mais tempo.</li>
  <li style=""list-style-type: square;"">Queima gordura abdominal;</li>
  <li style=""list-style-type: square;"">Tecnologia importada;</li>
  <li style=""list-style-type: square;"">Acelera o metabolismo DUAL PHASE TIME RELEASE TECHNOLOGY.</li>
</ul>
","<h4>Tabela Nutricional</h4>
<p>Porção de 1g (1 Capsula) <p>
<div class=""table-responsive"">
  <table class=""table"">
    <thead>
      <tr>
        <th colspan=""2"">Qtdade por porção <br></th>
        <th>%VD (*)</th>
      </tr>
    </thead>
    <tbody>
      <tr>
        <td>VALOR ENERGÉTICO</td>
        <td>5 Kcal = 21 KJ</td>
        <td>0</td>
      </tr>
      <tr>
        <td>GORDURAS TOTAIS</td>
        <td>0 g</td>
        <td>0</td>
      </tr>
      </tbody>
  </table>
<h4>Ingredientes</h4>
<p>Cafeína anidra, óleo de cártamo (Carthamustinctorius L.) e óleo de palma (triglicérides de cadeia média), emulsificante polisorbato 80, corantes: dióxido de silício, dióxido de titânio e corante azul brilhante. Cápsula: gelatina e água purificada. Colorido artificialmente. NÃO CONTÉM GLÚTEN</p>
<br>
<h4>Como Utilizar</h4>
<p>Ingerir 01 (uma) cápsula ao dia ou conforme orientação do médico ou nutricionista.</p>
<br>
<h4>Armazenamento</h4>
<p>Conservar este produto bem fechado, ao abrigo de luz e calor, em local seco e fresco, livres de odores e em sua embalagem original. Consumir em até 90 dias após aberta a embalagem.</p>
<br>
<p><em>ADVERTÊNCIA: ESTE PRODUTO NÃO É UM MEDICAMENTO. NÃO EXCEDER A RECOMENDAÇÃO DIÁRIA DE CONSUMO INDICADA NA EMBALAGEM MANTENHA FORA DO ALCANCE DE CRIANÇAS. ESTE PRODUTO NÃO DEVE SER CONSUMiDO POR GESTANTES, LACTANTES E CRIANÇAS.</em></p>","","","","","","","1027.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","1","0","1","0.0000","1","0","0","0","1","Shred Ripped 90 Cap EVO","0","simple","","","","","","","","","","Não","",""
"admin","","","","","344240701","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/s/h/shred_repped.jpg","","2","0","","","","",""
"admin","base","Default","simple","13","344240743","0","Testo Sarms 90 Cap EVO","TESTO SARMS","O nosso Testo Sarms 90 caps liq  é a fórmula de treino mais avançada para crescimento muscular e produção de testosterona do mercado.","/t/e/testo.jpg","/t/e/testo.jpg","/t/e/testo.jpg","testo-sarms","testo-sarms.html","","Sem atualizações de leiaute","Bloco depois da Coluna de Informação","","",""," ","Utilizar configuração","Utilizar configuração","Não","/p/r/produtobannersprancheta-21_1.png","/w/o/workout-with-weights-pgcphy5.jpg","/w/o/woman-on-boxing-training-with-trainer-3xvntuc.jpg","149.9000","","1.0000","149.9000","Habilitado","Não","Catálogo, Busca","Nenhum","","","","0","0","0","<h5> TESTO SARMS </h5>
<P>O nosso Testo Sarms 90 caps liq  é a fórmula de treino mais avançada para crescimento muscular e produção de testosterona do mercado. </P><br>


<h5>NÃO CONTÉM</h5>
<p>Substâncias proibidas, como esteróides e estimulantes, adoçantes; corantes; açúcar; glúten; lactose; conservantes.</p>","O nosso Testo Sarms 90 caps liq  é a fórmula de treino mais avançada para crescimento muscular e produção de testosterona do mercado. 

<h5>Quantidade: 90 cápsulas </h5>","Testo Sarms 90 Cap. Liq. EVO","","","<h5>COMPOSIÇÃO</h5>
<p>Gamma Oryzanol: é a usina natural mais potente na formação de esterol, agente responsável pela formação dos hormônios endógenos. Gamma oryzanol é também conhecido por estimular o hipotálamo a liberar o hormônio do crescimento (GH) e endorﬁnas responsáveis pela sensação de bem-estar. Indicado para consumo durante os treinos, o Gamma ZMA libera todos estes compostos durante o exercício e ajuda a reduzir a percepção da fadiga, melhorando a disposição em treinos de curta, média e longa duração. Pesquisas cientíﬁcas aﬁrmam que sua ação aumenta a força e melhora a energia durante os treinos. </p>
<ul>
  <li style=""list-style-type: square;"">7,0mg Zinco;</li>
  <li style=""list-style-type: square;"">1,3mg Vitamina B6;</li>
  <li style=""list-style-type: square;"">157mg Magnésio;</li>
</ul>
<br>
<h5>POR QUE COMPRAR?</h5>
<ul>
  <li style=""list-style-type: square;"">Exclusive MLT® Micro Tabs Liquid Technology;</li>
  <li style=""list-style-type: square;"">Absorção imediata (após 45s da ingestão);</li>
  <li style=""list-style-type: square;"">Combate o envelhecimento da pele;</li>
  <li style=""list-style-type: square;"">Grande potencial antioxidante;</li>
  <li style=""list-style-type: square;"">Usina natural de esterol;</li>
  <li style=""list-style-type: square;"">Estimula o hipotálamo a produzir GH e endorﬁna;</li>
  <li style=""list-style-type: square;"">Reduz a percepção da fadiga;</li>
  <li style=""list-style-type: square;"">Reduz o excesso de gordura corporal;</li>
  <li style=""list-style-type: square;"">Melhora a energia durante os treinos.</li>
  <li style=""list-style-type: square;"">Esteróide natural;</li>
  <li style=""list-style-type: square;"">Mais potente precursor de testosterona do mercado;</li>
  <li style=""list-style-type: square;"">Gamma Oryzanol e rico em ZMA;</li>
  <li style=""list-style-type: square;"">Usina natural de esterol;</li>
  <li style=""list-style-type: square;"">Liberação de GH e endorﬁna;</li>
  <li style=""list-style-type: square;"">Reduz percepção de fadiga e aumenta a força.</li>
</ul>
","<h4>Tabela Nutricional</h4>
<p>Porção de 2g (2 Cápsulas) </p>
<div class=""table-responsive"">
  <table class=""table"">
    <thead>
      <tr>
        <th colspan=""2"">Qtdade por porção <br></th>
        <th>%VD (*)</th>
      </tr>
    </thead>
    <tbody>
      <tr>
        <td>VALOR ENERGÉTICO</td>
        <td>9 Kcal = 37 KJ</td>
        <td>0</td>
      </tr>
      <tr>
        <td>GORDURAS TOTAIS</td>
        <td>1,0 g</td>
        <td>2</td>
      </tr>
      <tr>
        <td>ZINCO</td>
        <td>7,0 mg</td>
        <td>100</td>
      </tr>
      <tr>
        <td>MAGNÉSIO</td>
        <td>157 mg</td>
        <td>60</td>
      </tr>
      <tr>
        <td>VITAMINA B6</td>
        <td>1,3 mg</td>
        <td>100</td>
      </tr>
    </tbody>
  </table>
<h4>Ingredientes</h4>
<p>Óleo de arroz (Oiyza saliva L), óxido de magnésio,picolinato de zinco, vilamila B6(pilidoxina), emti; ificantepolisoroato 00, corantes: corante dióxidode titânio, amarelo crepúsculo e vermelho 40. Cápsula: gelatina e água purificada. Colorido artificialmente.</p>
<br>
<h4>Como Utilizar</h4>
<p>Ingerir 02 (duas) cápsulas ao dia ou conforme orientação do médico ou nutricionista.</p>
<br>
<h4>Armazenamento</h4>
<p>Conservar este produto bem fechado, ao abrigo de luz e calor, em local seco e fresco, livres de odores e em sua embalagem original. Consumir em até 90 dias após aberta a embalagem.</p>
<br>
<p><em>ADVERTÊNCIA: ESTE PRODUTO NÃO É UM MEDICAMENTO. NÃO EXCEDER A RECOMENDAÇÃO DIÁRIA DE CONSUMO INDICADA NA EMBALAGEM MANTENHA FORA DO ALCANCE DE CRIANÇAS. ESTE PRODUTO NÃO DEVE SER CONSUMiDO POR GESTANTES, LACTANTES E CRIANÇAS.</em></p>","","","2019-07-15 00:00:00","","","","1162.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","1","0","1","0.0000","1","0","0","0","1","Testo Sarms 90 Cap EVO","0","simple","","","","","","","","","","Não","",""
"admin","","","","","344240743","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/t/e/testo_sarms_verso.jpeg","","2","0","","","","",""
"admin","","","","","344240743","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/t/e/testo_sarms.jpg","","3","0","","","","",""
"admin","base","Default","simple","11,21","344240753","0","Proteína Isolada Iso Hard Bolic 2kg EVO-Chocolate","ISO HARD BOLIC EVO-Chocolate","Iso Hard Bolic é uma fórmula exclusiva com três tipos de proteína derivadas do leite, clara do ovo e da soja, enriquecidas com vitaminas e minerais.","/a/r/artboard_1_copy_3.png","/a/r/artboard_1_copy_3.png","/a/r/artboard_1_copy_3.png","iso-hard-bolic-evo-chocolate","iso-hard-bolic-evo-chocolate.html","","Sem atualizações de leiaute","Bloco depois da Coluna de Informação","","",""," ","Utilizar configuração","Utilizar configuração","Não","/p/r/produtobannersprancheta-1.png","","","149.9000","","2.0000","149.9000","Habilitado","Não","Catálogo, Busca","Nenhum","","","Chocolate","0","0","0","SO HARD BOLIC - Iso Hard Bolic é uma fórmula exclusiva com três tipos de proteína derivada do leite, clara do ovo e da soja, enriquecidas com vitaminas e minerais.
O whey protein isolado é um suplemento obtido a partir do soro do leite, e se diferencia pela alta concentração de proteínas de alto valor biológico – pelo menos 90% por porção – e pela ausência de gordura e carboidratos em sua formulação.
ISO
HARD
BOLIC
BENEFÍCIOS
Sintetizada pelo fígado, a Albumina é a proteína mais abundante do corpo humano, podendo ser encontrada em grande quantidade no sangue (seroalbumina). Outras fontes de albumina incluem o leite (lactoalbumina) e os ovos (ovoalbumina).
A proteína isolada da soja, ou PIS, nada mais é que um produto obtido a partir da remoção das gorduras da soja. A PIS contém pelo menos 90% de proteína em sua composição, e um teor baixíssimo de carboidratos e gorduras.","ISO HARD BOLIC EVO","Proteína Isolada Iso Hard Bolic 2kg EVO-Chocolate","","","BENEFÍCIOS

Promove o ganho de massa magra Ganho de proteína isolada
Zero carboidratos
Hipertrofia muscular","COMO TOMAR ISO HARD BOLIC

Tomar dois dosadores com 60gr do produto, com 600ml de agua.","","","","","","","36.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","1","0","1","0.0000","1","0","0","0","1","Proteína Isolada Iso Hard Bolic 2kg EVO-Chocolate","0","simple","","","","","","","","","","Não","",""
"admin","","","","","344240753","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/a/r/artboard_1_copy_2.png","","2","0","","","","",""
"admin","base","Default","simple","11,21","344240769","0","Proteína Isolada Iso Hard Bolic 2kg EVO-Baunilha","ISO HARD BOLIC EVO-Baunilha","Iso Hard Bolic é uma fórmula exclusiva com três tipos de proteína derivadas do leite, clara do ovo e da soja, enriquecidas com vitaminas e minerais.","/a/r/artboard_1_copy_6.png","/a/r/artboard_1_copy_6.png","/a/r/artboard_1_copy_6.png","iso-hard-bolic-evo-baunilha","iso-hard-bolic-evo-baunilha.html","","Sem atualizações de leiaute","Bloco depois da Coluna de Informação","","",""," ","Utilizar configuração","Utilizar configuração","Não","/p/r/produtobannersprancheta-1.png","","","149.9000","","2.0000","149.9000","Habilitado","Não","Catálogo, Busca","Nenhum","","","Baunilha","0","0","0","
ISO HARD BOLIC - Iso Hard Bolic é uma fórmula exclusiva com três tipos de proteína derivada do leite, clara do ovo e da soja, enriquecidas com vitaminas e minerais.
O whey protein isolado é um suplemento obtido a partir do soro do leite, e se diferencia pela alta concentração de proteínas de alto valor biológico – pelo menos 90% por porção – e pela ausência de gordura e carboidratos em sua formulação.
ISO
HARD
BOLIC


Sintetizada pelo fígado, a Albumina é a proteína mais abundante do corpo humano, podendo ser encontrada em grande quantidade no sangue (seroalbumina). Outras fontes de albumina incluem o leite (lactoalbumina) e os ovos (ovoalbumina).
A proteína isolada da soja, ou PIS, nada mais é que um produto obtido a partir da remoção das gorduras da soja. A PIS contém pelo menos 90% de proteína em sua composição, e um teor baixíssimo de carboidratos e gorduras.","Iso Hard Bolic é uma fórmula exclusiva com três tipos de proteína derivadas do leite, clara do ovo e da soja, enriquecidas com vitaminas e minerais.
Matéria prima com garantia de origem.
Não contém glúten.","Proteína Isolada Iso Hard Bolic 2kg EVO-Baunilha","","","BENEFÍCIOS


Promove o ganho de massa magra Ganho de proteína isolada
Zero carboidratos
Hipertrofia muscular","COMO TOMAR ISO HARD BOLIC

Tomar dois dosadores com 60gr do produto, com 600ml de agua.","","","","","","","23.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","1","1","0","1","0.0000","1","0","0","0","1","Proteína Isolada Iso Hard Bolic 2kg EVO-Baunilha","0","simple","","","","","","","","","","Não","",""
